customer_id,signup_days_ago,tenure_months,plan_type,monthly_fee,usage_minutes,num_support_calls,contract_type,payment_method,last_active_days_ago,churned,is_premium,support_calls_per_month,recent_activity_flag
C101434,694,21,basic,20,330,0,monthly,card,604,0,0,0.0,0
C101435,174,4,basic,20,277,1,monthly,card,28,0,0,0.25,0
C101436,1278,42,premium,80,410,0,monthly,card,355,0,1,0.0,0
C101437,1036,33,premium,80,357,0,monthly,upi,218,0,1,0.0,0
C101438,532,19,basic,20,342,0,monthly,card,366,0,0,0.0,0
C101439,850,26,standard,40,347,1,monthly,card,560,1,0,0.038,0
C101440,1669,56,standard,40,404,0,annual,bank_transfer,363,0,0,0.0,0
C101441,133,2,basic,20,312,1,monthly,card,133,0,0,0.5,0
C101442,1092,37,basic,20,363,0,annual,card,504,0,0,0.0,0
C101443,227,9,standard,40,306,4,monthly,bank_transfer,31,0,0,0.444,0
C101444,1699,58,basic,20,392,0,monthly,card,176,0,0,0.0,0
C101445,608,18,basic,20,325,0,monthly,card,298,0,0,0.0,0
C101446,420,15,standard,40,321,2,monthly,bank_transfer,107,0,0,0.133,0
C101447,1232,43,premium,80,372,1,annual,card,812,0,1,0.023,0
C101448,583,18,standard,40,327,0,monthly,card,576,0,0,0.0,0
C101449,1501,49,standard,40,407,0,monthly,card,817,0,0,0.0,0
C101450,1553,52,basic,20,408,0,monthly,card,1077,0,0,0.0,0
C101451,1068,33,basic,20,353,0,monthly,card,818,1,0,0.0,0
C101452,1676,57,standard,40,399,0,monthly,card,1343,0,0,0.0,0
C101453,1722,55,basic,20,412,1,monthly,card,478,0,0,0.018,0
C101454,1342,43,premium,80,414,1,monthly,bank_transfer,721,1,1,0.023,0
C101455,507,18,basic,20,367,3,annual,bank_transfer,220,0,0,0.167,0
C101456,1284,40,basic,20,408,0,monthly,bank_transfer,1237,0,0,0.0,0
C101457,952,31,basic,20,372,0,monthly,bank_transfer,321,0,0,0.0,0
C101458,449,15,premium,80,316,0,monthly,card,68,0,1,0.0,0
C101459,186,7,basic,20,326,0,monthly,card,14,0,0,0.0,1
C101460,579,19,basic,20,368,0,monthly,upi,479,0,0,0.0,0
C101461,1494,48,basic,20,402,0,monthly,upi,877,0,0,0.0,0
C101462,1150,40,standard,40,376,1,monthly,bank_transfer,133,1,0,0.025,0
C101463,1050,36,basic,20,369,1,monthly,card,717,0,0,0.028,0
C101464,1026,34,basic,20,364,0,monthly,bank_transfer,376,0,0,0.0,0
C101465,1464,48,basic,20,387,0,monthly,card,1165,0,0,0.0,0
C101466,980,31,standard,40,379,1,monthly,upi,651,1,0,0.032,0
C101467,318,9,basic,20,304,1,monthly,card,121,0,0,0.111,0
C101468,1307,41,basic,20,377,0,annual,card,1202,0,0,0.0,0
C101469,225,8,basic,20,321,0,annual,card,207,0,0,0.0,0
C101470,627,18,standard,40,336,0,annual,card,165,0,0,0.0,0
C101471,1887,62,standard,40,433,2,monthly,card,1064,1,0,0.032,0
C101472,1575,54,standard,40,395,1,monthly,card,1098,1,0,0.019,0
C101473,546,20,premium,80,354,0,monthly,card,479,0,1,0.0,0
C101474,1688,55,premium,80,402,0,monthly,card,1371,0,1,0.0,0
C101475,1895,65,basic,20,437,0,monthly,upi,271,0,0,0.0,0
C101476,894,31,standard,40,355,0,monthly,card,165,0,0,0.0,0
C101477,1171,41,standard,40,373,0,monthly,card,761,0,0,0.0,0
C101478,835,27,premium,80,356,1,monthly,card,85,0,1,0.037,0
C101479,1962,67,basic,20,436,0,monthly,card,1924,0,0,0.0,0
C101480,1212,42,standard,40,365,0,annual,upi,648,1,0,0.0,0
C101481,844,30,basic,20,385,1,monthly,card,844,0,0,0.033,0
C101482,257,6,premium,80,316,1,annual,card,38,0,1,0.167,0
C101483,1930,64,basic,20,430,0,monthly,card,598,0,0,0.0,0
C101484,245,7,basic,20,317,0,monthly,card,154,1,0,0.0,0
C101485,977,30,basic,20,376,0,monthly,card,671,0,0,0.0,0
C101486,1749,59,basic,20,398,1,monthly,card,1599,1,0,0.017,0
C101487,44,1,standard,40,299,0,monthly,card,30,0,0,0.0,0
C101488,1210,40,basic,20,382,0,monthly,bank_transfer,416,0,0,0.0,0
C101489,1701,57,basic,20,428,0,monthly,bank_transfer,1385,1,0,0.0,0
C101490,1314,44,premium,80,354,1,monthly,card,1169,0,1,0.023,0
C101491,1210,41,basic,20,393,1,monthly,bank_transfer,66,0,0,0.024,0
C101492,76,1,standard,40,309,0,monthly,card,4,0,0,0.0,1
C101493,353,13,basic,20,336,1,monthly,card,58,0,0,0.077,0
C101494,873,29,basic,20,332,1,monthly,card,587,0,0,0.034,0
C101495,1738,59,standard,40,408,0,annual,card,771,0,0,0.0,0
C101496,159,7,standard,40,321,0,monthly,card,15,0,0,0.0,0
C101497,1464,49,basic,20,427,2,monthly,bank_transfer,175,0,0,0.041,0
C101498,124,3,premium,80,315,0,monthly,card,65,1,1,0.0,0
C101499,656,19,premium,80,347,0,monthly,card,460,0,1,0.0,0
C101500,784,25,premium,80,335,0,monthly,upi,135,0,1,0.0,0
C101501,1985,68,basic,20,446,0,monthly,card,427,0,0,0.0,0
C101502,1345,43,basic,20,369,0,monthly,card,930,0,0,0.0,0
C101503,823,28,standard,40,323,1,monthly,card,679,0,0,0.036,0
C101504,1864,60,standard,40,428,0,annual,bank_transfer,1565,0,0,0.0,0
C101505,1336,45,basic,20,388,0,monthly,card,321,0,0,0.0,0
C101506,98,1,standard,40,304,0,monthly,card,79,0,0,0.0,0
C101507,1713,59,basic,20,431,2,monthly,bank_transfer,780,0,0,0.034,0
C101508,40,1,basic,20,324,0,monthly,card,0,0,0,0.0,1
C101509,1307,41,basic,20,375,0,annual,card,170,1,0,0.0,0
C101510,1895,61,standard,40,405,0,monthly,upi,923,0,0,0.0,0
C101511,901,29,basic,20,371,0,monthly,card,128,0,0,0.0,0
C101512,579,18,standard,40,335,0,annual,upi,417,0,0,0.0,0
C101513,1187,41,standard,40,376,1,monthly,bank_transfer,396,0,0,0.024,0
C101514,741,22,standard,40,314,0,monthly,card,60,0,0,0.0,0
C101515,52,1,premium,80,294,1,monthly,upi,52,0,1,1.0,0
C101516,844,30,standard,40,348,2,monthly,bank_transfer,833,0,0,0.067,0
C101517,375,10,premium,80,346,0,annual,upi,122,0,1,0.0,0
C101518,331,9,basic,20,342,2,annual,card,259,0,0,0.222,0
C101519,392,12,basic,20,346,0,monthly,card,225,0,0,0.0,0
C101520,425,16,basic,20,364,0,annual,card,396,0,0,0.0,0
C101521,247,6,basic,20,315,1,monthly,card,35,1,0,0.167,0
C101522,170,3,standard,40,303,0,monthly,card,95,0,0,0.0,0
C101523,1669,57,basic,20,419,2,monthly,bank_transfer,956,0,0,0.035,0
C101524,987,32,standard,40,333,0,monthly,upi,697,0,0,0.0,0
C101525,1263,44,standard,40,387,0,monthly,card,1241,0,0,0.0,0
C101526,1014,35,standard,40,391,1,monthly,bank_transfer,654,1,0,0.029,0
C101527,1022,34,basic,20,363,0,monthly,card,476,0,0,0.0,0
C101528,1676,57,standard,40,431,0,annual,bank_transfer,601,0,0,0.0,0
C101529,1669,53,basic,20,407,0,annual,bank_transfer,267,0,0,0.0,0
C101530,857,30,basic,20,359,2,monthly,card,75,0,0,0.067,0
C101531,712,23,standard,40,343,1,monthly,card,68,0,0,0.043,0
C101532,1513,51,standard,40,401,1,annual,bank_transfer,1468,1,0,0.02,0
C101533,1033,36,basic,20,359,1,monthly,card,897,0,0,0.028,0
C101534,385,11,premium,80,318,0,annual,card,7,0,1,0.0,1
C101535,1037,32,basic,20,339,1,monthly,upi,821,0,0,0.031,0
C101536,1377,43,basic,20,368,0,monthly,upi,87,0,0,0.0,0
C101537,1186,38,basic,20,351,0,monthly,bank_transfer,1164,0,0,0.0,0
C101538,917,29,standard,40,351,0,monthly,bank_transfer,540,0,0,0.0,0
C101539,1858,63,standard,40,433,0,monthly,card,524,0,0,0.0,0
C101540,1893,62,basic,20,408,0,monthly,card,825,0,0,0.0,0
C101541,156,6,basic,20,325,0,monthly,upi,62,0,0,0.0,0
C101542,1159,38,standard,40,369,0,monthly,bank_transfer,686,0,0,0.0,0
C101543,1038,33,basic,20,374,1,monthly,bank_transfer,974,1,0,0.03,0
C101544,633,20,basic,20,331,0,annual,card,215,0,0,0.0,0
C101545,1852,62,standard,40,440,0,monthly,upi,505,0,0,0.0,0
C101546,1431,45,basic,20,360,1,monthly,card,73,1,0,0.022,0
C101547,1958,63,premium,80,411,0,annual,card,805,0,1,0.0,0
C101548,1043,36,basic,20,337,2,monthly,card,580,0,0,0.056,0
C101549,80,3,standard,40,276,0,monthly,bank_transfer,68,0,0,0.0,0
C101550,1082,36,basic,20,379,0,monthly,bank_transfer,222,0,0,0.0,0
C101551,1515,50,premium,80,413,0,monthly,card,896,1,1,0.0,0
C101552,1349,45,basic,20,386,0,monthly,card,385,0,0,0.0,0
C101553,1350,45,standard,40,387,0,monthly,upi,1308,1,0,0.0,0
C101554,1779,57,standard,40,423,0,monthly,upi,121,0,0,0.0,0
C101555,808,26,basic,20,364,1,monthly,card,774,0,0,0.038,0
C101556,1460,48,basic,20,373,0,monthly,bank_transfer,732,0,0,0.0,0
C101557,1822,61,standard,40,435,1,monthly,upi,1464,0,0,0.016,0
C101558,843,29,premium,80,380,0,monthly,card,822,0,1,0.0,0
C101559,1666,55,basic,20,409,0,monthly,card,456,0,0,0.0,0
C101560,1458,47,basic,20,365,2,monthly,upi,163,0,0,0.043,0
C101561,1399,47,standard,40,408,1,monthly,card,1286,0,0,0.021,0
C101562,1675,57,basic,20,417,0,monthly,card,91,1,0,0.0,0
C101563,449,16,premium,80,320,0,monthly,bank_transfer,265,0,1,0.0,0
C101564,1235,39,standard,40,366,0,annual,bank_transfer,335,0,0,0.0,0
C101565,1012,33,standard,40,338,0,monthly,bank_transfer,585,0,0,0.0,0
C101566,854,27,basic,20,368,0,monthly,bank_transfer,313,1,0,0.0,0
C101567,1054,33,basic,20,325,1,monthly,bank_transfer,601,0,0,0.03,0
C101568,1884,62,standard,40,427,0,annual,card,993,0,0,0.0,0
C101569,596,20,premium,80,358,1,annual,card,465,0,1,0.05,0
C101570,400,15,premium,80,355,0,annual,card,128,0,1,0.0,0
C101571,965,31,basic,20,354,0,annual,bank_transfer,400,0,0,0.0,0
C101572,1964,67,basic,20,406,1,monthly,upi,560,0,0,0.015,0
C101573,690,24,basic,20,333,0,monthly,card,597,1,0,0.0,0
C101574,1484,49,premium,80,380,0,monthly,card,484,0,1,0.0,0
C101575,998,34,basic,20,357,0,monthly,upi,655,0,0,0.0,0
C101576,1362,46,basic,20,381,0,monthly,card,626,0,0,0.0,0
C101577,1190,41,basic,20,366,0,monthly,card,65,0,0,0.0,0
C101578,231,6,basic,20,295,1,monthly,upi,186,1,0,0.167,0
C101579,1489,50,premium,80,419,1,monthly,card,200,0,1,0.02,0
C101580,342,13,standard,40,321,0,monthly,card,137,1,0,0.0,0
C101581,146,3,basic,20,304,0,monthly,upi,51,0,0,0.0,0
C101582,1719,57,basic,20,397,0,annual,upi,1475,0,0,0.0,0
C101583,966,32,basic,20,360,0,monthly,card,157,0,0,0.0,0
C101584,1856,59,basic,20,421,1,monthly,upi,801,0,0,0.017,0
C101585,604,22,basic,20,369,1,monthly,bank_transfer,205,1,0,0.045,0
C101586,273,8,standard,40,327,0,annual,card,135,0,0,0.0,0
C101587,566,19,basic,20,305,1,monthly,upi,74,0,0,0.053,0
C101588,1655,55,basic,20,450,1,monthly,card,448,0,0,0.018,0
C101589,104,2,basic,20,284,1,monthly,card,68,0,0,0.5,0
C101590,1859,63,standard,40,430,1,monthly,card,952,0,0,0.016,0
C101591,415,11,standard,40,327,0,monthly,bank_transfer,300,0,0,0.0,0
C101592,1956,65,standard,40,439,1,monthly,card,1584,0,0,0.015,0
C101593,1263,41,standard,40,416,0,monthly,upi,1225,0,0,0.0,0
C101594,504,15,standard,40,307,1,monthly,bank_transfer,502,0,0,0.067,0
C101595,447,13,basic,20,334,0,monthly,card,61,0,0,0.0,0
C101596,376,14,premium,80,362,0,annual,bank_transfer,166,0,1,0.0,0
C101597,1582,54,basic,20,388,0,monthly,card,1144,0,0,0.0,0
C101598,669,24,basic,20,361,0,monthly,card,96,0,0,0.0,0
C101599,968,33,standard,40,361,1,monthly,card,376,0,0,0.03,0
C101600,984,31,basic,20,348,1,monthly,card,490,0,0,0.032,0
C101601,905,30,premium,80,366,0,monthly,card,52,1,1,0.0,0
C101602,792,28,basic,20,349,0,monthly,bank_transfer,8,0,0,0.0,1
C101603,1232,43,premium,80,375,0,annual,card,1004,0,1,0.0,0
C101604,1235,40,standard,40,374,1,monthly,card,330,0,0,0.025,0
C101605,693,25,premium,80,352,0,annual,card,250,0,1,0.0,0
C101606,54,2,premium,80,317,2,monthly,card,39,0,1,1.0,0
C101607,1233,42,premium,80,383,1,annual,card,348,1,1,0.024,0
C101608,739,26,standard,40,344,1,monthly,card,123,1,0,0.038,0
C101609,1554,50,basic,20,395,0,monthly,card,633,0,0,0.0,0
C101610,1909,62,basic,20,444,0,monthly,card,198,0,0,0.0,0
C101611,1214,39,standard,40,388,0,monthly,card,828,0,0,0.0,0
C101612,206,4,premium,80,355,0,monthly,card,154,0,1,0.0,0
C101613,314,12,standard,40,343,0,monthly,card,94,0,0,0.0,0
C101614,92,2,premium,80,327,0,monthly,bank_transfer,29,0,1,0.0,0
C101615,1032,35,standard,40,372,0,monthly,upi,595,0,0,0.0,0
C101616,691,23,basic,20,343,1,monthly,bank_transfer,14,0,0,0.043,1
C101617,695,23,basic,20,338,0,annual,card,654,1,0,0.0,0
C101618,185,5,basic,20,293,1,monthly,card,52,0,0,0.2,0
C101619,1935,64,basic,20,416,2,monthly,card,459,0,0,0.031,0
C101620,1522,50,standard,40,413,1,monthly,card,22,0,0,0.02,0
C101621,1102,34,premium,80,362,0,annual,card,325,0,1,0.0,0
C101622,996,34,standard,40,367,1,monthly,card,876,0,0,0.029,0
C101623,878,30,basic,20,353,0,monthly,card,655,0,0,0.0,0
C101624,1137,35,basic,20,362,1,monthly,card,1110,0,0,0.029,0
C101625,1414,45,basic,20,382,2,monthly,card,1216,1,0,0.044,0
C101626,718,23,standard,40,329,0,monthly,card,684,0,0,0.0,0
C101627,177,7,basic,20,312,0,monthly,card,6,0,0,0.0,1
C101628,1683,56,basic,20,426,1,monthly,card,1452,0,0,0.018,0
C101629,371,10,basic,20,317,2,monthly,card,294,0,0,0.2,0
C101630,505,17,basic,20,326,1,monthly,card,359,0,0,0.059,0
C101631,1116,37,premium,80,321,0,monthly,card,432,0,1,0.0,0
C101632,1754,60,basic,20,417,0,annual,card,559,0,0,0.0,0
C101633,1413,47,basic,20,403,2,monthly,card,507,0,0,0.043,0
C101634,590,18,basic,20,338,0,monthly,card,48,0,0,0.0,0
C101635,356,11,basic,20,328,1,annual,bank_transfer,167,0,0,0.091,0
C101636,1822,58,standard,40,418,0,monthly,upi,1702,0,0,0.0,0
C101637,1789,60,standard,40,429,0,monthly,upi,440,0,0,0.0,0
C101638,1194,40,basic,20,368,1,monthly,card,593,1,0,0.025,0
C101639,1019,31,standard,40,346,0,monthly,card,574,0,0,0.0,0
C101640,244,7,basic,20,293,0,annual,card,227,0,0,0.0,0
C101641,464,13,standard,40,342,0,monthly,upi,439,0,0,0.0,0
C101642,1944,64,basic,20,447,0,monthly,bank_transfer,213,0,0,0.0,0
C101643,981,30,basic,20,355,0,annual,bank_transfer,641,1,0,0.0,0
C101644,752,23,standard,40,377,1,monthly,card,153,0,0,0.043,0
C101645,1371,44,standard,40,398,2,annual,card,607,0,0,0.045,0
C101646,61,2,standard,40,334,0,monthly,card,22,0,0,0.0,0
C101647,699,25,basic,20,354,0,monthly,upi,17,0,0,0.0,0
C101648,314,12,basic,20,343,0,monthly,card,245,0,0,0.0,0
C101649,1358,46,premium,80,399,0,monthly,card,1083,0,1,0.0,0
C101650,458,13,basic,20,317,0,monthly,card,129,0,0,0.0,0
C101651,1530,52,basic,20,407,0,monthly,bank_transfer,861,0,0,0.0,0
C101652,315,9,basic,20,304,0,monthly,card,48,0,0,0.0,0
C101653,1197,41,basic,20,398,0,monthly,bank_transfer,677,0,0,0.0,0
C101654,1477,47,basic,20,378,0,monthly,card,679,0,0,0.0,0
C101655,1072,34,basic,20,368,0,monthly,card,847,1,0,0.0,0
C101656,47,1,basic,20,310,0,monthly,card,32,0,0,0.0,0
C101657,798,24,premium,80,345,1,monthly,upi,57,0,1,0.042,0
C101658,619,19,basic,20,320,1,monthly,bank_transfer,63,0,0,0.053,0
C101659,1424,45,basic,20,383,0,annual,card,898,0,0,0.0,0
C101660,1228,38,standard,40,337,0,monthly,card,124,0,0,0.0,0
C101661,1039,34,standard,40,360,0,monthly,card,60,0,0,0.0,0
C101662,223,8,basic,20,311,0,monthly,card,123,0,0,0.0,0
C101663,531,16,standard,40,324,1,monthly,card,137,0,0,0.062,0
C101664,1017,32,basic,20,370,0,monthly,bank_transfer,65,0,0,0.0,0
C101665,1166,38,standard,40,348,0,monthly,card,797,1,0,0.0,0
C101666,143,4,basic,20,289,0,monthly,card,24,0,0,0.0,0
C101667,1275,42,basic,20,392,1,monthly,bank_transfer,1194,0,0,0.024,0
C101668,1731,59,premium,80,416,0,annual,upi,754,0,1,0.0,0
C101669,976,34,standard,40,392,0,monthly,card,631,1,0,0.0,0
C101670,860,30,basic,20,382,0,monthly,card,343,0,0,0.0,0
C101671,1697,54,basic,20,401,0,monthly,upi,1210,0,0,0.0,0
C101672,1950,64,basic,20,426,0,monthly,card,957,0,0,0.0,0
C101673,1317,44,standard,40,392,0,monthly,card,226,0,0,0.0,0
C101674,954,29,basic,20,377,0,monthly,bank_transfer,265,0,0,0.0,0
C101675,84,1,basic,20,293,0,monthly,upi,63,0,0,0.0,0
C101676,1924,63,basic,20,465,0,monthly,bank_transfer,751,1,0,0.0,0
C101677,1696,56,standard,40,412,0,monthly,card,1629,1,0,0.0,0
C101678,829,27,standard,40,335,0,monthly,card,125,0,0,0.0,0
C101679,807,24,standard,40,333,0,monthly,card,473,1,0,0.0,0
C101680,1511,50,basic,20,410,0,monthly,card,98,1,0,0.0,0
C101681,1931,63,premium,80,420,0,monthly,card,343,1,1,0.0,0
C101682,191,6,standard,40,328,0,monthly,card,19,0,0,0.0,0
C101683,1433,49,premium,80,403,0,monthly,card,358,0,1,0.0,0
C101684,116,3,basic,20,322,1,monthly,bank_transfer,48,1,0,0.333,0
C101685,84,1,basic,20,271,1,monthly,upi,73,1,0,1.0,0
C101686,1529,48,standard,40,397,1,monthly,card,1330,0,0,0.021,0
C101687,1853,62,basic,20,448,2,annual,card,184,0,0,0.032,0
C101688,1231,41,standard,40,376,0,annual,card,334,0,0,0.0,0
C101689,1444,47,standard,40,393,0,monthly,card,505,0,0,0.0,0
C101690,1402,47,standard,40,388,1,monthly,card,462,0,0,0.021,0
C101691,1061,36,premium,80,355,0,monthly,upi,994,0,1,0.0,0
C101692,862,30,standard,40,342,0,monthly,card,2,0,0,0.0,1
C101693,342,12,basic,20,326,0,monthly,card,156,0,0,0.0,0
C101694,788,25,basic,20,352,0,monthly,card,174,0,0,0.0,0
C101695,1888,61,basic,20,415,0,monthly,card,1871,0,0,0.0,0
C101696,472,15,standard,40,336,0,monthly,card,68,0,0,0.0,0
C101697,1820,60,basic,20,403,0,monthly,bank_transfer,1556,0,0,0.0,0
C101698,357,11,basic,20,328,1,monthly,upi,297,0,0,0.091,0
C101699,1107,37,standard,40,399,0,monthly,bank_transfer,117,0,0,0.0,0
C101700,790,27,standard,40,323,1,monthly,card,788,0,0,0.037,0
C101701,1292,45,premium,80,414,0,monthly,bank_transfer,641,0,1,0.0,0
C101702,1282,42,standard,40,391,1,monthly,card,205,0,0,0.024,0
C101703,608,18,standard,40,339,1,annual,bank_transfer,134,0,0,0.056,0
C101704,1104,38,standard,40,398,0,annual,card,1058,0,0,0.0,0
C101705,1662,53,premium,80,399,0,monthly,bank_transfer,29,0,1,0.0,0
C101706,1657,56,standard,40,413,0,monthly,card,1451,0,0,0.0,0
C101707,1036,36,premium,80,390,0,monthly,bank_transfer,941,0,1,0.0,0
C101708,1317,45,premium,80,401,0,monthly,card,822,0,1,0.0,0
C101709,1471,48,premium,80,423,0,monthly,card,256,0,1,0.0,0
C101710,1856,62,basic,20,409,0,monthly,card,1404,0,0,0.0,0
C101711,125,5,basic,20,326,0,annual,card,53,0,0,0.0,0
C101712,1141,40,basic,20,364,0,monthly,card,207,1,0,0.0,0
C101713,1131,38,basic,20,356,0,monthly,card,878,0,0,0.0,0
C101714,1341,46,basic,20,381,0,monthly,card,341,1,0,0.0,0
C101715,1173,38,basic,20,381,0,monthly,card,377,0,0,0.0,0
C101716,843,30,basic,20,368,1,annual,card,410,0,0,0.033,0
C101717,520,18,standard,40,373,1,monthly,card,382,0,0,0.056,0
C101718,1965,66,standard,40,445,0,monthly,card,1488,1,0,0.0,0
C101719,481,18,basic,20,317,0,monthly,card,392,0,0,0.0,0
C101720,1553,53,standard,40,402,0,monthly,card,836,1,0,0.0,0
C101721,194,8,standard,40,314,0,monthly,upi,58,0,0,0.0,0
C101722,211,7,standard,40,327,0,annual,upi,150,0,0,0.0,0
C101723,498,17,premium,80,318,0,monthly,bank_transfer,107,0,1,0.0,0
C101724,939,32,basic,20,364,0,annual,card,368,1,0,0.0,0
C101725,764,25,basic,20,382,1,monthly,bank_transfer,106,1,0,0.04,0
C101726,852,30,basic,20,336,0,monthly,card,138,0,0,0.0,0
C101727,973,31,basic,20,374,1,annual,card,279,1,0,0.032,0
C101728,36,3,standard,40,332,1,annual,upi,7,0,0,0.333,1
C101729,359,13,basic,20,300,2,annual,upi,110,0,0,0.154,0
C101730,804,26,basic,20,313,0,monthly,bank_transfer,504,0,0,0.0,0
C101731,1726,58,basic,20,403,2,monthly,card,949,0,0,0.034,0
C101732,180,8,basic,20,311,0,monthly,card,105,0,0,0.0,0
C101733,1138,38,standard,40,376,1,monthly,card,158,0,0,0.026,0
C101734,176,3,standard,40,275,0,monthly,card,149,0,0,0.0,0
C101735,1677,56,basic,20,417,3,monthly,bank_transfer,13,0,0,0.054,1
C101736,1434,46,basic,20,386,0,monthly,card,4,0,0,0.0,1
C101737,944,30,basic,20,366,1,monthly,card,638,1,0,0.033,0
C101738,1601,55,basic,20,387,1,monthly,card,1296,0,0,0.018,0
C101739,1338,45,premium,80,393,0,monthly,card,210,0,1,0.0,0
C101740,729,26,basic,20,350,0,annual,upi,326,0,0,0.0,0
C101741,111,3,standard,40,281,0,monthly,card,89,1,0,0.0,0
C101742,543,17,premium,80,292,0,monthly,card,465,1,1,0.0,0
C101743,1950,67,basic,20,445,0,monthly,card,1102,1,0,0.0,0
C101744,844,28,basic,20,363,0,annual,bank_transfer,604,0,0,0.0,0
C101745,738,26,premium,80,360,0,annual,bank_transfer,176,0,1,0.0,0
C101746,1969,66,standard,40,434,1,monthly,card,1790,1,0,0.015,0
C101747,1576,53,basic,20,404,0,monthly,card,131,0,0,0.0,0
C101748,775,26,standard,40,353,0,monthly,card,291,0,0,0.0,0
C101749,1052,36,standard,40,403,0,monthly,upi,415,0,0,0.0,0
C101750,1439,45,basic,20,410,0,monthly,card,343,0,0,0.0,0
C101751,736,24,premium,80,359,0,monthly,bank_transfer,376,0,1,0.0,0
C101752,500,16,basic,20,338,0,monthly,card,484,0,0,0.0,0
C101753,1172,40,standard,40,373,0,monthly,bank_transfer,1169,1,0,0.0,0
C101754,425,12,premium,80,299,0,monthly,card,142,0,1,0.0,0
C101755,1585,53,standard,40,389,2,monthly,card,1555,1,0,0.038,0
C101756,290,7,basic,20,301,0,annual,card,57,0,0,0.0,0
C101757,834,28,basic,20,337,1,monthly,card,295,0,0,0.036,0
C101758,963,31,standard,40,388,0,monthly,card,577,0,0,0.0,0
C101759,1309,42,standard,40,392,0,monthly,card,344,0,0,0.0,0
C101760,1787,61,standard,40,418,2,monthly,card,1420,0,0,0.033,0
C101761,934,32,premium,80,368,0,annual,bank_transfer,474,0,1,0.0,0
C101762,1279,42,premium,80,391,1,monthly,card,524,0,1,0.024,0
C101763,1106,38,basic,20,371,0,annual,bank_transfer,45,0,0,0.0,0
C101764,969,31,basic,20,376,0,annual,card,910,1,0,0.0,0
C101765,1920,65,basic,20,413,1,monthly,upi,1628,0,0,0.015,0
C101766,1553,53,standard,40,423,1,monthly,card,980,0,0,0.019,0
C101767,1559,52,standard,40,403,0,annual,card,1451,0,0,0.0,0
C101768,883,28,standard,40,361,0,annual,card,222,0,0,0.0,0
C101769,1417,49,basic,20,395,1,annual,card,22,0,0,0.02,0
C101770,1333,43,basic,20,387,0,annual,card,66,0,0,0.0,0
C101771,622,18,basic,20,342,0,monthly,bank_transfer,482,0,0,0.0,0
C101772,743,23,standard,40,380,1,monthly,card,205,0,0,0.043,0
C101773,1211,41,basic,20,377,0,monthly,upi,257,0,0,0.0,0
C101774,661,22,basic,20,345,0,monthly,bank_transfer,545,0,0,0.0,0
C101775,88,1,basic,20,290,0,monthly,card,39,0,0,0.0,0
C101776,1780,59,standard,40,422,0,monthly,upi,252,0,0,0.0,0
C101777,157,3,basic,20,311,1,monthly,bank_transfer,68,0,0,0.333,0
C101778,765,27,standard,40,343,0,annual,card,188,0,0,0.0,0
C101779,750,27,standard,40,356,0,monthly,card,152,0,0,0.0,0
C101780,1935,64,standard,40,416,0,monthly,card,1738,0,0,0.0,0
C101781,1168,40,standard,40,369,0,monthly,card,76,0,0,0.0,0
C101782,1262,41,basic,20,387,0,monthly,card,702,0,0,0.0,0
C101783,555,18,basic,20,338,1,monthly,upi,539,0,0,0.056,0
C101784,550,19,premium,80,338,0,annual,card,368,0,1,0.0,0
C101785,581,18,standard,40,334,0,monthly,card,567,0,0,0.0,0
C101786,266,7,premium,80,289,1,monthly,bank_transfer,111,1,1,0.143,0
C101787,1334,43,standard,40,361,0,monthly,card,1177,0,0,0.0,0
C101788,1412,48,basic,20,430,0,monthly,bank_transfer,154,0,0,0.0,0
C101789,1254,39,basic,20,383,0,monthly,card,793,0,0,0.0,0
C101790,1811,62,standard,40,433,1,monthly,card,270,0,0,0.016,0
C101791,1331,44,basic,20,374,1,monthly,card,561,0,0,0.023,0
C101792,1288,40,basic,20,382,0,monthly,bank_transfer,1091,1,0,0.0,0
C101793,523,17,standard,40,322,0,monthly,card,131,0,0,0.0,0
C101794,33,3,basic,20,310,0,monthly,upi,29,0,0,0.0,0
C101795,695,24,basic,20,343,0,monthly,card,264,1,0,0.0,0
